"","data_id","iso","event_id_cnty","event_id_no_cnty","event_date","year","time_precision","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","timeseries"
"2959",6730230,729,"SUD12967",12967,"14 March 2019",2019,1,"Battles","Armed clash","SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)",NA,2,"Military Forces of Sudan (1989-2019)",NA,1,12,"Northern Africa","Sudan","Central Darfur","Wasat Jabal Marrah",NA,"Dursa",13.0797,24.2976,1,"UNSC","Other","On March 14th, SLM/A-al Nur rebels clashed with SAF soldiers at Dursa (Central Darufr), killing two rebels.",2,1618573365,"SDN",2019-03-14
"2960",8062714,729,"SUD12168",12168,"14 March 2019",2019,1,"Riots","Violent demonstration","Rioters (Sudan)","Students (Sudan)",5,"Police Forces of Sudan (1989-2019)",NA,1,15,"Northern Africa","Sudan","Central Darfur","Zalingi",NA,"Zalingei",12.9075,23.4706,1,"Radio Dabanga","National","On March 14th, students from Jebel Marra (who were sitting exams in Zalingei) rioted, and burned down several school buildings in Zalingei (Central Darfur). The motive is unclear. Security forces (coded as police) arrested four students. [size=no report]",0,1623104657,"SDN",2019-03-14
"2961",7525408,729,"SUD12161",12161,"13 March 2019",2019,1,"Strategic developments","Other","Protesters (Sudan)","SPA: Sudan Professionals Association; Labour Group (Sudan); Health Workers (Sudan); Teachers (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Radio Dabanga","National","On March 13th, and following a call from the Sudanese Professionals Association, doctors, lecturers and various labour groups went on strike in several parts of Sudan (including Khartoum, Omdurman, El Obeid, Sennar, and unspecified parts of El Gedaref state), as part of nationwide anti-govt demonstrations. Pedestrian and vehicle traffic was reported to be low in Khartoum.",0,1611019304,"SDN",2019-03-13
"2962",7210306,729,"SUD12163",12163,"13 March 2019",2019,1,"Battles","Armed clash","Military Forces of Sudan (1989-2019) Rapid Support Forces",NA,1,"Militia (Refugees/IDPs)",NA,3,13,"Northern Africa","Sudan","West Darfur","Ag Geneina",NA,"El Geneina",13.4413,22.4454,2,"Radio Dabanga; Sudan Tribune","National","On March 13th, RSF paramilitaries attempted to rob residents of Ardmita camp who were gathering firewood at Arafa in West Darfur (east of El Geneina airport, coordinates for state capital El Geneina used at precision 2). The IDPs then killed three of the RSF soldiers and injured two, whilst the RSF wounded two IDPs.",3,1618573273,"SDN",2019-03-13
"2963",6730658,729,"SUD12965",12965,"13 March 2019",2019,1,"Battles","Armed clash","SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction)",NA,2,"Military Forces of Sudan (1989-2019)",NA,1,12,"Northern Africa","Sudan","Central Darfur","Wasat Jabal Marrah",NA,"Dursa",13.0797,24.2976,1,"UNSC","Other","On Feb 26th and March 13th, SLM/A-al Nur rebels clashed with SAF soldiers at Dursa (Central Darufr), killing three government soldiers (fatalities distributed across two events).",1,1618573364,"SDN",2019-03-13
"2964",5826725,729,"SUD12162",12162,"13 March 2019",2019,2,"Protests","Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan); Labour Group (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","West Darfur","Ag Geneina",NA,"El Geneina",13.4413,22.4454,1,"Radio Dabanga","National","On or after March 13th, residents of El Geneina (including shopkeepers) as well as IDPs from the Ardamata camp demonstrated in El Geneina (West Darfur), against the actions of the RSF paramilitaries on March 13th (see two other events coded on this day). The source also notes that the demonstrators were protesting against the regime, amidst nationwide demonstrations. [size=large]",0,1618573273,"SDN",2019-03-13
"2965",7758758,729,"SUD12169",12169,"13 March 2019",2019,2,"Violence against civilians","Sexual violence","Military Forces of Sudan (1989-2019) Rapid Support Forces",NA,1,"Civilians (Sudan)","Women (Sudan)",7,17,"Northern Africa","Sudan","North Darfur","Kutum",NA,"Masri",14.1009,24.6281,2,"Radio Dabanga","National","During the week beginning March 11th, four women (at least one of whom was a young teenager) were abducted at gunpoint by 'militiamen' (coded as RSF) in the vicinity of Sananat near Kutum (North Dafur, approximate coordinates for Masri used). The attackers repeatedly raped three of the victims, and beat another (who was 14 years old).",0,1616454710,"SDN",2019-03-13
"2966",5726902,729,"SUD12966",12966,"13 March 2019",2019,1,"Battles","Armed clash","Rizaygat Awlad Eid Ethnic Militia (Sudan)",NA,4,"Masalit Ethnic Militia (Sudan)","Refugees/IDPs (Sudan)",4,44,"Northern Africa","Sudan","West Darfur","Jebel Moon",NA,"Djedid",13.9167,22.6667,2,"UNSC","Other","On March 13th, members of the Riziegat Alwad Eid clashed with Masalit IDPs in the area of Arafah (West Darfur, coordinates for Djedid used at prec2) in what is described as a livestock dispute. Three Masalit and two Awlad Eid were killed in the clash.",5,1567450155,"SDN",2019-03-13
"2967",6733496,729,"SUD12160",12160,"13 March 2019",2019,1,"Violence against civilians","Attack","Military Forces of Sudan (1989-2019) Rapid Support Forces",NA,1,"Civilians (Sudan)","Refugees/IDPs (Sudan)",7,17,"Northern Africa","Sudan","West Darfur","Ag Geneina",NA,"El Geneina",13.4413,22.4454,2,"Sudan Tribune; Radio Dabanga","National","On March 13th, three IDPs were executed by RSF paramilitaries, following an earlier incident in which RSF soldiers clashed with residents of Ardmita camp who were gathering firewood at Arafa in West Darfur. The IDPs (who had reportedly killed three of the RSF earlier that day) had turned themselves into the police, when the RSF returned in two trucks in an apparent revenge attack.",3,1618573273,"SDN",2019-03-13
"2968",7689985,729,"SUD12155",12155,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Health Workers (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Um Durman",NA,"Omdurman Ahlia University",15.6285,32.4672,1,"Radio Dabanga","National","On March 12th, doctors demonstrated at the hospital in Kassala (Kassala state), as part of nationwide anti-govt demonstrations. [size=no report]",0,1618573273,"SDN",2019-03-12
"2969",7690026,729,"SUD12153",12153,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Women (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Um Durman",NA,"Omdurman Ahlia University",15.6285,32.4672,1,"Radio Dabanga","National","On March 12th, protesters gathered at the women's prison in Omdurman and at the National Human Rights Commission in Khartoum to demand the release of women who had been imprisoned during nation-wide anti-govt demonstrations (coded as two events). [size=large]",0,1618573273,"SDN",2019-03-12
"2970",5826866,729,"SUD12157",12157,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Health Workers (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Kassala","Madeinat Kassala",NA,"Kassala",15.4296,36.4105,1,"Radio Dabanga","National","On March 12th, doctors demonstrated at the hospital in Kassala (Kassala state), as part of nationwide anti-govt demonstrations. [size=no report]",0,1618573273,"SDN",2019-03-12
"2971",5826101,729,"SUD12158",12158,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Health Workers (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Aj Jazirah","Al Manaqil",NA,"El Managil",14.25,32.9833,1,"Radio Dabanga","National","On March 12th, doctors demonstrated at the hospital in El Managil (El Managil state), as part of nationwide anti-govt demonstrations. [size=no report]",0,1618573273,"SDN",2019-03-12
"2972",5825364,729,"SUD12159",12159,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Teachers (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","River Nile","Shendi",NA,"Shendi",16.6861,33.4326,1,"Radio Dabanga","National","On March 12th, lecturers from Shendi University (River Nile state) demonstrated against the government, as part of nationwide protests. [size=no report]",0,1567462226,"SDN",2019-03-12
"2973",7525492,729,"SUD12156",12156,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Students (Sudan); Health Workers (Sudan); Labour Group (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Radio Dabanga","National","On March 12th, doctors, students, engineers and pharmacists demonstrated in Khartoum as part of nationwide anti-govt protests.[size=no report]",0,1611019304,"SDN",2019-03-12
"2974",7525365,729,"SUD12154",12154,"12 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)","Women (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Radio Dabanga","National","On March 12th, protesters gathered at the women's prison in Omdurman and at the National Human Rights Commission in Khartoum to demand the release of women who had been imprisoned during nation-wide anti-govt demonstrations (coded as two events). [size=no report]",0,1611019304,"SDN",2019-03-12
"2975",7770152,729,"SUD12152",12152,"10 March 2019",2019,1,"Violence against civilians","Attack","Amhara Ethnic Militia (Ethiopia)",NA,4,"Civilians (Sudan)",NA,7,47,"Northern Africa","Sudan","Gedaref","Galabat Ash-Shargiah",NA,"Sundus",13.3086,36.0237,2,"Radio Dabanga","National","On 10 March 2019, Ethiopian gunmen (presumed to bean Amhara militia) killed two Sudanese civilians as they were fishing at the Atbara river at an unspecified location in Eastern El Galabat locality (Gedaref state) [coded to Sundus]. There is no clear motive for the attack.",2,1618573272,"SDN",2019-03-10
"2976",7691590,729,"SUD12150",12150,"10 March 2019",2019,1,"Protests","Protest with intervention","Protesters (Sudan)","Journalists (Sudan); NUP: National Umma Party",6,"Police Forces of Sudan (1989-2019)","Military Forces of Sudan (1989-2019); Police Forces of Sudan (1989-2019) National Intelligence and Security Services",1,16,"Northern Africa","Sudan","Khartoum","Um Durman",NA,"Omdurman Ahlia University",15.6285,32.4672,1,"Sudan Tribune","National","On March 10th, protesters gathered in Omdurman, in a rally from the NUP headquarters to the National Assembly building, as part of nationwide anti-govt demonstrations. Police and security forces (coded as NISS) dispersed protesters with tear gas and batons, and made a large number of arrests (including of senior NUP politicians and two journalists). 13 NUP figures were sentenced to prison terms or fines the following day [size=hundreds]",0,1618573272,"SDN",2019-03-10
"2977",6867940,729,"SUD12151",12151,"10 March 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Sudan (1989-2019) Rapid Support Forces",NA,1,"Civilians (Sudan)",NA,7,17,"Northern Africa","Sudan","South Darfur","Sharg Aj Jabal",NA,"Rogli",13.0864,24.7695,2,"Radio Dabanga","National","On March 10th, militiamen (coded as RSF paramilitaries) abducted a man as he gathered firewood near Rogli village (North Darfur, approximate coordinates used based on location 7km south of Dobo Umda). There is no further information.",0,1618573272,"SDN",2019-03-10
"2978",7525533,729,"SUD12146",12146,"08 March 2019",2019,1,"Riots","Violent demonstration","Rioters (Sudan)",NA,5,"Police Forces of Sudan (1989-2019)",NA,1,15,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum - Burri",15.6,32.5667,1,"Radio Dabanga","National","On March 8th, large demonstrations against the government took place in Greater Khartoum (coded as four events in Omdurman, Khartoum, Khartoum North, and Burri). In Burri, security forces (coded as police) fire live ammunition and tear gas at demonstrators, wounding one person, and sparking clashes between demonstrators and security forces. [size=large]",0,1611019304,"SDN",2019-03-08
"2979",5826727,729,"SUD12148",12148,"08 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)",NA,6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Bahri",NA,"Khartoum North",15.6365,32.5303,1,"Radio Dabanga","National","On March 8th, large demonstrations against the government took place in Greater Khartoum (coded as four events in Omdurman, Khartoum, Khartoum North, and Burri). [size=large]",0,1618573272,"SDN",2019-03-08
"2980",7525327,729,"SUD12145",12145,"08 March 2019",2019,1,"Riots","Violent demonstration","Rioters (Sudan)",NA,5,NA,NA,0,50,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Radio Dabanga","National","On March 8th, large demonstrations against the government took place in Greater Khartoum (coded as four events in Omdurman, Khartoum, Khartoum North, and Burri). In Khartoum, demonstrators blocked roads in the El Kalakla neighbourhood, with stones and tires. [size=large]",0,1611019304,"SDN",2019-03-08
"2981",7213038,729,"SUD12149",12149,"08 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)",NA,6,NA,NA,0,60,"Northern Africa","Sudan","White Nile","Rabak",NA,"Rabak",13.1977,32.7343,3,"Radio Dabanga","National","On March 8th, demonstrators gathered in El Elaga village (White Nile state; coordinates for state capital Rabak used at precision 3), as part of nationwide anti-govt demonstrations. [size=no report]",0,1600121127,"SDN",2019-03-08
"2982",7689715,729,"SUD12147",12147,"08 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)",NA,6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Um Durman",NA,"Omdurman Ahlia University",15.6285,32.4672,1,"Radio Dabanga","National","On March 8th, large demonstrations against the government took place in Greater Khartoum (coded as four events in Omdurman, Khartoum, Khartoum North, and Burri). [size=large]",0,1618573272,"SDN",2019-03-08
"2983",7525369,729,"SUD12144",12144,"08 March 2019",2019,1,"Strategic developments","Other","Protesters (Sudan)","Prisoners (Sudan); Women (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Radio Dabanga","National","On March 8th, female detainees in Omdurman prison staged a hunger strike in protest at their continued arrest. They were joined by activists in Khartoum. [size=72] On March 12th, NISS released a large number of female prisoners, following an order by Bashir on March 8th (note that it is unclear whether all of the estimated 150 female detainees were released). Additionally, the Court of Appeal quashed convictions of a number of demonstrators, including 11 women who were scheduled to be lashed.",0,1611019304,"SDN",2019-03-08
"2984",7525411,729,"SUD12142",12142,"07 March 2019",2019,1,"Protests","Protest with intervention","Protesters (Sudan)","Students (Sudan)",6,"Police Forces of Sudan (1989-2019)",NA,1,16,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Radio Dabanga","National","On March 7th, large demonstrations occurred throughout Greater Khartoum (coded as four events in Khartoum, Khartoum North, Omdurman and Burri). The demonstrations were part of nationwide anti-govt demonstrations, as well as highlighting the injustices faced by women, on the eve of International Women's Day. Security forces (coded here as police) dispersed crowds with tear gas, and beat protesters with plastic wires and batons, and made a large number of arrests. Several hundred students also demonstrated at the National University; security forces fired tear gas into the campus, causing injuries, and made a number of arrests. [size=large]",0,1611019304,"SDN",2019-03-07
"2985",7811663,729,"SUD12138",12138,"07 March 2019",2019,1,"Protests","Peaceful protest","Protesters (Sudan)",NA,6,NA,NA,0,60,"Northern Africa","Sudan","South Kordofan","Heiban",NA,"Kauda",11.0919,30.564,2,"Radio Dabanga","National","On March 7th, demonstrations occurred at an unspecified location in SPLM-N controlled South Kordofan (coordinates for Kauda used). The demonstrations were part of nationwide anti-govt demonstrations, as well as highlighting the injustices faced by women, on the eve of International Women's Day. [size=no report]",0,1618274215,"SDN",2019-03-07
